MSW05_Order	MSW05_Family	MSW05_Genus	MSW05_Species	MSW05_Binomial	1-1_ActivityCycle	5-1_AdultBodyMass_g	8-1_AdultForearmLen_mm	13-1_AdultHeadBodyLen_mm	2-1_AgeatEyeOpening_d	3-1_AgeatFirstBirth_d	18-1_BasalMetRate_mLO2hr	5-2_BasalMetRateMass_g	6-1_DietBreadth	7-1_DispersalAge_d	9-1_GestationLen_d	12-1_HabitatBreadth	22-1_HomeRange_km2	22-2_HomeRange_Indiv_km2	14-1_InterbirthInterval_d	15-1_LitterSize	16-1_LittersPerYear	17-1_MaxLongevity_m	5-3_NeonateBodyMass_g	13-2_NeonateHeadBodyLen_mm	21-1_PopulationDensity_n/km2	10-1_PopulationGrpSize	23-1_SexualMaturityAge_d	10-2_SocialGrpSize	24-1_TeatNumber	12-2_Terrestriality	6-2_TrophicLevel	25-1_WeaningAge_d	5-4_WeaningBodyMass_g	13-3_WeaningHeadBodyLen_mm	References	5-5_AdultBodyMass_g_EXT	16-2_LittersPerYear_EXT	5-6_NeonateBodyMass_g_EXT	5-7_WeaningBodyMass_g_EXT	26-1_GR_Area_km2	26-2_GR_MaxLat_dd	26-3_GR_MinLat_dd	26-4_GR_MidRangeLat_dd	26-5_GR_MaxLong_dd	26-6_GR_MinLong_dd	26-7_GR_MidRangeLong_dd	27-1_HuPopDen_Min_n/km2	27-2_HuPopDen_Mean_n/km2	27-3_HuPopDen_5p_n/km2	27-4_HuPopDen_Change	28-1_Precip_Mean_mm	28-2_Temp_Mean_01degC	30-1_AET_Mean_mm	30-2_PET_Mean_mm
Rodentia	Muridae	Pseudomys	delicatulus	Pseudomys delicatulus	-999.00	8.56	-999.00	67.88	-999.00	-999.00	-999.00	-999.00	2.00	-999.00	29.89	2.00	-999.00	-999.00	-999.00	3.19	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	4	1.00	1	27.00	-999.00	-999.00	456;699;977;1297;1577;2152;2655;2803;2811	-999.00	-999.00	-999.00	-999.00	1709436.95	-8.63	-26.91	-17.77	153.36	115.41	134.39	0	1.42	0.00	0.05	67.52	247.02	752.21	1664.54
Rodentia	Muridae	Pseudomys	desertor	Pseudomys desertor	-999.00	37.09	-999.00	88.26	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	28.96	-999.00	-999.00	-999.00	29.75	3.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	79.32	-999.00	4	-999.00	-999	24.49	-999.00	-999.00	456;1297;1577;2655;2803;2978	-999.00	3.91	-999.00	-999.00	1317772.95	-18.32	-30.06	-24.19	136.51	113.11	124.81	0	0.02	0.00	0.08	19.89	215.84	297.22	1287.12
Rodentia	Muridae	Pseudomys	fieldi	Pseudomys fieldi	-999.00	42.35	-999.00	105.74	-999.00	-999.00	-999.00	-999.00	2.00	-999.00	29.49	-999.00	-999.00	-999.00	-999.00	3.49	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	4	-999.00	1	28.90	-999.00	-999.00	899;1297;2655;2803	-999.00	-999.00	-999.00	-999.00	45.74	-22.44	-24.98	-23.71	114.17	113.11	113.64	0	0.50	0.00	0.00	-999.00	-999.00	-999.00	-999.00
Rodentia	Muridae	Pseudomys	fumeus	Pseudomys fumeus	-999.00	68.75	-999.00	113.02	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	4	-999.00	-999	-999.00	-999.00	-999.00	456;2655;2803	-999.00	-999.00	-999.00	-999.00	36320.16	-35.54	-37.90	-36.72	149.97	146.01	147.99	1	3.83	1.00	0.04	63.74	105.79	676.23	926.28
Rodentia	Muridae	Pseudomys	glaucus	Pseudomys glaucus	-999.00	-999.00	-999.00	88.45	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	4	-999.00	-999	-999.00	-999.00	-999.00	2803	21.77	-999.00	-999.00	-999.00	28931.98	-10.69	-14.31	-12.50	142.86	133.95	138.41	0	0.53	0.00	0.07	93.93	268.89	981.55	1828.39
Rodentia	Muridae	Pseudomys	gouldii	Pseudomys gouldii	-999.00	49.99	-999.00	108.76	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	4	-999.00	-999	-999.00	-999.00	-999.00	2655;2803	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
Rodentia	Muridae	Pseudomys	gracilicaudatus	Pseudomys gracilicaudatus	-999.00	79.53	-999.00	109.83	-999.00	-999.00	83.79	79.80	-999.00	-999.00	27.00	-999.00	-999.00	-999.00	-999.00	2.91	-999.00	-999.00	4.26	-999.00	-999.00	-999.00	-999.00	-999.00	4	-999.00	-999	25.66	23.99	-999.00	456;1297;1577;1822;2655;2803	-999.00	-999.00	-999.00	-999.00	273612.83	-15.75	-33.15	-24.45	153.63	145.01	149.32	0	17.73	0.00	0.08	89.69	191.93	960.58	1495.69
Rodentia	Muridae	Pseudomys	hermannsburgensis	Pseudomys hermannsburgensis	-999.00	13.38	-999.00	81.75	-999.00	-999.00	23.30	12.20	-999.00	-999.00	31.50	-999.00	-999.00	-999.00	-999.00	2.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	91.53	-999.00	-999	-999.00	-999	30.00	-999.00	-999.00	456;1297;1577;1822;2655;2811;2978	-999.00	-999.00	-999.00	-999.00	3421131.92	-18.44	-31.03	-24.73	146.28	112.91	129.59	0	0.04	0.00	0.01	20.96	217.17	287.72	1326.61
Rodentia	Muridae	Pseudomys	higginsi	Pseudomys higginsi	1.00	63.16	-999.00	128.84	15.00	-999.00	-999.00	-999.00	3.00	-999.00	32.16	1.00	2.011653e-03	2.155674e-03	-999.00	2.62	2.00	-999.00	5.33	-999.00	520.00	-999.00	274.61	-999.00	4	1.00	2	27.00	-999.00	-999.00	838;1176;1297;2655;2803	-999.00	-999.00	-999.00	-999.00	42390.86	-40.74	-43.64	-42.19	148.35	144.60	146.48	0	5.59	0.00	-0.01	71.57	102.51	611.02	780.19
Rodentia	Muridae	Pseudomys	johnsoni	Pseudomys johnsoni	-999.00	12.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999.00	-999	-999.00	-999.00	-999.00	2655	-999.00	-999.00	-999.00	-999.00	14173.68	-18.08	-20.95	-19.52	136.80	135.20	136.00	0	0.00	0.00	-999.00	31.54	247.62	420.04	1597.92
Rodentia	Muridae	Pseudomys	laborifex	Pseudomys laborifex	-999.00	12.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999.00	-999	-999.00	-999.00	-999.00	2655	-999.00	-999.00	-999.00	-999.00	140283.24	-13.73	-18.96	-16.35	129.35	124.46	126.90	0	0.00	0.00	-999.00	58.30	270.34	730.76	1766.75
Rodentia	Muridae	Pseudomys	nanus	Pseudomys nanus	-999.00	70.38	-999.00	101.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	23.99	-999.00	-999.00	-999.00	-999.00	3.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	101.70	-999.00	4	-999.00	-999	25.00	-999.00	90.81	456;1297;1577;2655;2803	-999.00	-999.00	-999.00	25.32	982168.22	-11.11	-31.28	-21.20	139.10	115.30	127.20	0	0.50	0.00	3.45155987268346e-03	58.99	260.29	686.66	1708.28
Rodentia	Muridae	Pseudomys	novaehollandiae	Pseudomys novaehollandiae	-999.00	16.80	-999.00	82.55	15.00	-999.00	-999.00	-999.00	-999.00	-999.00	31.48	-999.00	-999.00	-999.00	33.50	4.43	4.00	-999.00	1.84	-999.00	-999.00	-999.00	122.04	-999.00	4	-999.00	-999	25.20	-999.00	-999.00	456;1297;1568;1575;1577;1849;2655;2803	-999.00	-999.00	-999.00	-999.00	137359.77	-28.35	-42.28	-35.32	153.63	143.72	148.68	0	54.46	1.00	0.03	75.67	141.25	692.66	1069.05
Rodentia	Muridae	Pseudomys	occidentalis	Pseudomys occidentalis	1.00	34.00	-999.00	102.46	-999.00	-999.00	-999.00	-999.00	3.00	-999.00	-999.00	1.00	-999.00	-999.00	-999.00	3.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	4	1.00	1	-999.00	-999.00	-999.00	1015;2655;2803	-999.00	-999.00	-999.00	-999.00	62370.27	-31.93	-34.62	-33.27	121.87	117.74	119.80	0	0.20	0.00	0.00	46.35	151.38	407.92	1032.39
Rodentia	Muridae	Pseudomys	oralis	Pseudomys oralis	-999.00	95.00	-999.00	160.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	4	-999.00	-999	-999.00	-999.00	-999.00	2655;2803	-999.00	-999.00	-999.00	-999.00	139910.82	-27.33	-35.38	-31.35	153.63	149.70	151.67	1	62.05	1.00	0.08	81.84	157.91	764.71	1211.70
Rodentia	Muridae	Pseudomys	patrius	Pseudomys patrius	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999.00	-999	-999.00	-999.00	-999.00	-999	-999.00	-999.00	-999.00	-999.00	70.99	-19.68	-19.77	-19.73	147.53	147.44	147.48	1	2.50	1.00	0.16	89.50	222.00	1040.00	1623.00
Rodentia	Muridae	Pseudomys	pilligaensis	Pseudomys pilligaensis	-999.00	10.72	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999.00	-999	-999.00	-999.00	-999.00	456;2655	-999.00	-999.00	-999.00	-999.00	4765.35	-30.00	-30.72	-30.36	151.03	150.25	150.64	1	1.39	1.00	0.00	59.40	154.17	727.66	1147.21
Rodentia	Muridae	Pseudomys	shortridgei	Pseudomys shortridgei	-999.00	72.06	-999.00	137.59	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	3.00	1.00	-999.00	-999.00	-999.00	-999.00	-999.00	324.83	-999.00	4	-999.00	-999	-999.00	-999.00	-999.00	456;1297;1577;2655;2803	-999.00	-999.00	-999.00	-999.00	45747.71	-32.42	-38.43	-35.42	142.58	118.36	130.47	0	1.57	0.00	-0.01	50.51	144.43	441.02	1016.76
Chiroptera	Pteropodidae	Pteropus	intermedius	Pteropus intermedius	-999.00	-999.00	181.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999.00	-999	-999.00	-999.00	-999.00	78	735.45	-999.00	-999.00	-999.00	23524.64	16.11	14.84	15.48	100.94	98.07	99.51	5	79.47	5.00	0.04	184.84	253.73	1123.18	1702.45
Chiroptera	Pteropodidae	Pteropus	keyensis	Pteropus keyensis	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999.00	-999	-999.00	-999.00	-999.00	-999	-999.00	-999.00	-999.00	-999.00	3819.09	-7.09	-8.34	-7.72	131.98	130.75	131.37	19	19.00	19.00	0.11	164.00	267.00	-999.00	-999.00
Chiroptera	Pteropodidae	Pteropus	leucopterus	Pteropus leucopterus	-999.00	343.81	139.50	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.00	-999	-999.00	-999.00	-999.00	1439;1658;2151;2655	-999.00	-999.00	-999.00	-999.00	107982.23	18.65	9.81	14.23	125.70	119.74	122.72	19	296.61	30.00	0.08	238.29	240.72	1367.82	1715.75
Chiroptera	Pteropodidae	Pteropus	livingstonii	Pteropus livingstonii	-999.00	734.27	172.95	340.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	152.08	1.00	-999.00	-999.00	-999.00	1.00	-999.00	-999.00	137.43	150.00	-999.00	-999.00	-999.00	-999.00	-999	2.00	-999	151.22	-999.00	-999.00	271;899;1658;2151;2402;2655;2868;3120	-999.00	-999.00	-999.00	-999.00	639.47	-12.06	-12.38	-12.22	44.53	43.61	44.07	134	370.66	134.00	0.15	-999.00	-999.00	-999.00	-999.00
Chiroptera	Pteropodidae	Pteropus	lombocensis	Pteropus lombocensis	-999.00	256.15	113.20	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.00	-999	-999.00	-999.00	-999.00	78;1621;1658;2151;2655	-999.00	-999.00	-999.00	-999.00	65052.84	-8.06	-10.37	-9.22	127.30	115.83	121.57	29	117.11	41.00	0.07	200.69	242.61	-999.00	-999.00
Chiroptera	Pteropodidae	Pteropus	loochoensis	Pteropus loochoensis	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999.00	-999	-999.00	-999.00	-999.00	-999	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
Chiroptera	Pteropodidae	Pteropus	lylei	Pteropus lylei	-999.00	319.75	151.74	237.49	-999.00	-999.00	-999.00	-999.00	1.00	-999.00	-999.00	1.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.00	1	-999.00	-999.00	-999.00	78;196;360;1658;2151;2655;2719;2910	-999.00	-999.00	-999.00	-999.00	111952.43	15.05	6.58	10.82	108.48	98.87	103.67	3	148.94	8.00	0.08	167.45	259.48	1255.59	1749.45
Chiroptera	Pteropodidae	Pteropus	macrotis	Pteropus macrotis	-999.00	365.99	135.24	211.17	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.00	-999.00	-999.00	-999.00	1.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.00	-999	350.78	-999.00	-999.00	196;406;1658;2151;2655	-999.00	-999.00	-999.00	-999.00	361950.13	-0.89	-10.70	-5.79	150.87	130.63	140.75	1	8.51	1.00	0.10	280.61	228.13	1645.06	1676.36
Chiroptera	Pteropodidae	Pteropus	mahaganus	Pteropus mahaganus	-999.00	297.28	137.50	189.92	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.00	-999	-999.00	-999.00	-999.00	196;1658;2151;2280;2655	-999.00	-999.00	-999.00	-999.00	11364.47	-5.10	-8.58	-6.84	159.90	154.60	157.25	13	15.67	13.00	0.15	185.99	265.11	-999.00	-999.00
Chiroptera	Pteropodidae	Pteropus	mariannus	Pteropus mariannus	-999.00	458.58	135.49	217.50	-999.00	-999.00	-999.00	-999.00	3.00	-999.00	-999.00	1.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	285.00	-999.00	-999.00	-999	2.00	1	-999.00	-999.00	-999.00	899;1528;1658;2017;2143;2151;2622;2655;3016;3017	-999.00	-999.00	-999.00	-999.00	1030.33	19.71	9.87	14.79	145.85	139.65	142.75	124	152.01	124.00	0.28	-999.00	-999.00	-999.00	-999.00
Chiroptera	Pteropodidae	Pteropus	melanopogon	Pteropus melanopogon	-999.00	874.94	191.50	285.02	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.00	-999	-999.00	-999.00	-999.00	978;1658;2151;2655	-999.00	-999.00	-999.00	-999.00	30972.95	-2.77	-8.03	-5.40	132.80	125.99	129.40	19	22.18	19.00	0.06	269.37	238.97	-999.00	-999.00
Chiroptera	Pteropodidae	Pteropus	melanotus	Pteropus melanotus	-999.00	-999.00	148.60	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	156.43	1.00	-999.00	-999.00	-999.00	1.00	1.00	-999.00	-999.00	-999.00	-999.00	1000.00	210.45	-999.00	-999	2.00	-999	-999.00	-999.00	-999.00	212;1658;2017;2151	418.05	-999.00	-999.00	-999.00	5919.16	13.33	-10.57	1.37	105.71	92.16	98.94	0	71.35	14.00	0.16	277.50	261.49	-999.00	-999.00
Chiroptera	Pteropodidae	Pteropus	molossinus	Pteropus molossinus	-999.00	-999.00	96.49	-999.00	-999.00	-999.00	-999.00	-999.00	2.00	-999.00	-999.00	1.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	250.00	-999.00	-999.00	-999	2.00	1	-999.00	-999.00	-999.00	899;1658;2017;2151	121.37	-999.00	-999.00	-999.00	349.59	7.06	6.72	6.89	158.33	157.79	158.06	158	158.00	158.00	0.11	-999.00	-999.00	-999.00	-999.00
Chiroptera	Pteropodidae	Pteropus	neohibernicus	Pteropus neohibernicus	-999.00	1017.37	195.13	279.07	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.00	-999.00	-999.00	-999.00	1.00	-999.00	-999.00	-999.00	-999.00	-999.00	775.00	-999.00	-999.00	-999	2.00	-999	-999.00	-999.00	-999.00	196;406;978;1658;2017;2151;2622;2655	-999.00	-999.00	-999.00	-999.00	455283.09	0.04	-10.70	-5.33	152.66	129.27	140.97	1	8.23	1.00	0.12	264.97	239.86	1652.44	1682.57
Chiroptera	Pteropodidae	Pteropus	niger	Pteropus niger	-999.00	474.43	160.44	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.00	-999.00	-999.00	-999.00	1.00	-999.00	-999.00	-999.00	-999.00	-999.00	55.00	-999.00	-999.00	-999	2.00	-999	-999.00	-999.00	-999.00	271;599;1658;2017;2151;2655	-999.00	-999.00	-999.00	-999.00	1882.16	-19.98	-20.52	-20.25	57.80	57.30	57.55	0	476.34	0.00	0.05	174.00	230.00	-999.00	-999.00
Chiroptera	Pteropodidae	Pteropus	nitendiensis	Pteropus nitendiensis	-999.00	275.56	119.32	175.48	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.00	-999	-999.00	-999.00	-999.00	978;1658;2151;2536;2655	-999.00	-999.00	-999.00	-999.00	515.20	-10.66	-10.88	-10.77	166.09	165.69	165.89	13	13.00	13.00	0.18	-999.00	-999.00	-999.00	-999.00
Chiroptera	Pteropodidae	Pteropus	ocularis	Pteropus ocularis	-999.00	228.76	138.68	202.87	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.00	-999	-999.00	-999.00	-999.00	978;1658;2151;2655	-999.00	-999.00	-999.00	-999.00	26128.32	-2.77	-3.87	-3.32	130.87	125.99	128.43	23	23.00	23.00	0.04	281.00	235.88	-999.00	-999.00
Chiroptera	Pteropodidae	Pteropus	ornatus	Pteropus ornatus	-999.00	336.25	153.99	183.18	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	187.72	1.00	-999.00	-999.00	-999.00	0.98	1.00	-999.00	-999.00	-999.00	-999.00	650.00	755.15	-999.00	-999	2.00	-999	-999.00	-999.00	-999.00	978;1297;1658;2017;2151;2655	-999.00	-999.00	-999.00	-999.00	18308.58	-20.08	-22.39	-21.24	168.12	163.98	166.05	10	10.00	10.00	0.11	87.85	205.31	-999.00	-999.00
Chiroptera	Pteropodidae	Pteropus	pelewensis	Pteropus pelewensis	-999.00	-999.00	113.62	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999.00	-999	-999.00	-999.00	-999.00	78;978	193.81	-999.00	-999.00	-999.00	0.06	5.35	5.33	5.34	132.22	132.21	132.22	0	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00
Chiroptera	Pteropodidae	Pteropus	personatus	Pteropus personatus	-999.00	130.84	91.90	136.38	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.00	-999	-999.00	-999.00	-999.00	978;1658;2151;2655	-999.00	-999.00	-999.00	-999.00	25383.48	2.64	-1.74	0.45	128.90	127.28	128.09	5	35.19	5.00	0.04	201.40	250.00	-999.00	-999.00
Chiroptera	Pteropodidae	Pteropus	pilosus	Pteropus pilosus	-999.00	-999.00	151.41	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.00	-999	-999.00	-999.00	-999.00	78;1658;2151	441.09	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
Chiroptera	Pteropodidae	Pteropus	pohlei	Pteropus pohlei	-999.00	352.75	131.00	197.33	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.00	-999	2.00	-999	-999.00	-999.00	-999.00	978;1658;2151;2655	-999.00	-999.00	-999.00	-999.00	5156.49	-0.62	-1.90	-1.26	136.90	134.79	135.85	2	23.00	2.00	0.05	225.99	252.00	-999.00	-999.00
Chiroptera	Pteropodidae	Pteropus	poliocephalus	Pteropus poliocephalus	-999.00	702.78	162.00	272.59	0.00	760.41	316.94	598.00	2.00	-999.00	187.72	1.00	-999.00	-999.00	-999.00	1.00	1.00	-999.00	70.00	-999.00	-999.00	75000.00	536.12	-999.00	-999	2.00	1	120.00	-999.00	-999.00	196;206;360;874;1297;1386;1388;1536;1658;1704;1784;1822;2017;2125;2126;2143;2151;2220;2221;2222;2388;2655;2719;2744;2821;2862;3023	-999.00	-999.00	-999.00	-999.00	547129.94	-19.18	-39.13	-29.16	153.63	141.32	147.48	0	27.01	1.00	0.05	70.95	158.14	751.39	1194.12
Chiroptera	Pteropodidae	Pteropus	pselaphon	Pteropus pselaphon	-999.00	-999.00	135.58	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.00	-999.00	-999.00	-999.00	0.98	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	2.00	-999	-999.00	-999.00	-999.00	1658;2017;2151;3113	321.49	-999.00	-999.00	-999.00	72.37	27.10	24.23	25.66	142.23	141.27	141.75	455	455.00	455.00	0.01	-999.00	-999.00	-999.00	-999.00
Chiroptera	Pteropodidae	Pteropus	pumilus	Pteropus pumilus	-999.00	184.05	108.00	-999.00	-999.00	-999.00	126.20	194.20	1.00	-999.00	-999.00	1.00	-999.00	-999.00	-999.00	-999.00	2.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.00	-999	2.00	1	-999.00	-999.00	-999.00	1439;1658;1950;2017;2151;2655;2885	-999.00	-999.00	-999.00	-999.00	232023.94	18.65	5.01	11.83	126.60	119.73	123.16	0	230.46	32.00	0.10	200.49	240.98	1470.69	1729.38
Chiroptera	Pteropodidae	Pteropus	rayneri	Pteropus rayneri	-999.00	661.28	158.61	255.53	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.00	-999.00	-999.00	-999.00	0.99	-999.00	-999.00	68.45	122.64	-999.00	-999.00	-999.00	-999.00	-999	2.00	-999	181.36	-999.00	-999.00	78;406;978;1297;1658;2151;2280;2655	-999.00	-999.00	-999.00	-999.00	26002.69	-5.06	-9.94	-7.50	161.39	154.58	157.99	13	14.37	13.00	0.16	190.69	262.36	-999.00	-999.00
Chiroptera	Pteropodidae	Pteropus	rennelli	Pteropus rennelli	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999.00	-999	-999.00	-999.00	-999.00	-999	-999.00	-999.00	-999.00	-999.00	679.88	-11.46	-11.85	-11.65	160.58	159.94	160.26	13	13.00	13.00	0.18	-999.00	-999.00	-999.00	-999.00
Chiroptera	Pteropodidae	Pteropus	rodricensis	Pteropus rodricensis	-999.00	256.17	125.34	-999.00	0.00	-999.00	134.90	254.50	1.00	-999.00	154.24	1.00	-999.00	-999.00	-999.00	1.00	1.00	360.00	45.00	-999.00	-999.00	100.00	755.15	-999.00	-999	2.00	1	149.74	-999.00	-999.00	266;271;554;556;599;899;1297;1658;1701;1950;2017;2151;2309;2655;2995	-999.00	-999.00	-999.00	-999.00	111.50	-19.66	-19.76	-19.71	63.50	63.32	63.41	0	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00
Chiroptera	Pteropodidae	Pteropus	rufus	Pteropus rufus	-999.00	-999.00	162.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999	-999.00	-999	-999.00	-999.00	-999.00	78	535.32	-999.00	-999.00	-999.00	359698.78	-11.94	-25.60	-18.77	50.48	43.22	46.85	2	26.46	3.00	0.18	126.27	224.45	1094.70	1616.72
Chiroptera	Pteropodidae	Pteropus	samoensis	Pteropus samoensis	3.00	309.99	138.42	-999.00	-999.00	-999.00	-999.00	-999.00	2.00	-999.00	-999.00	1.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.00	-999	2.00	1	143.20	-999.00	-999.00	196;899;1658;2017;2151;2655	-999.00	-999.00	-999.00	-999.00	19596.00	-13.43	-18.70	-16.06	179.99	-179.99	0.00	0	64.72	42.00	0.08	206.67	236.67	-999.00	-999.00
